Pressure,Temp1_F,Humidity,Temp2_F,Floor
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.85,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.85,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.85,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.85,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.85,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.83,2
98.80,74.30,29.50,80.85,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.85,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.83,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.82,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.73,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.80,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.73,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.73,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.73,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.73,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.74,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.74,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.76,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.76,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.80,74.30,29.50,80.78,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.82,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.50,80.80,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.79,74.30,29.50,80.78,2
98.79,74.30,29.50,80.78,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.76,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.78,2
98.80,74.30,29.50,80.80,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.80,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.71,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.79,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.80,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.80,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.71,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.73,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.74,2
98.79,74.30,29.40,80.76,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.79,74.30,29.40,80.76,2
98.80,74.30,29.40,80.76,2
98.80,74.30,29.40,80.78,2
98.80,74.30,29.40,80.74,2
98.80,74.30,29.40,80.78,2
